Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Seasonality,Rt
287,8984,30,100,244551,1,3,7,2,0.21681426079767477,0.679402305558438,0.007718729602497426
288,8983,25,102,244556,1,7,5,2,0.22218608950827148,0.6962352980054533,0.007909089867947965
289,8983,23,97,244565,0,4,9,3,0.2277989236248005,0.7138234973634457,0.00810798560490042
290,8983,15,91,244579,0,8,14,5,0.2336388087572123,0.7321231765975816,0.00831584306021419
291,8982,18,91,244585,1,6,6,2,0.2396912260308641,0.7510888398219444,0.008531265114667994
292,8982,14,89,244593,0,6,8,2,0.24594112818273237,0.77067333540949,0.008752741719281022
293,8982,14,86,244598,0,2,5,0,0.252372976971275,0.7908279732184097,0.008981643292757404
294,8931,63,91,244604,1,11,6,4,0.2589707818069508,0.8115026456435053,0.009216451037470956
295,8930,53,97,244612,1,14,8,8,0.26571813950734047,0.8326459521915806,0.009402886501626725
296,8930,45,100,244622,0,13,10,6,0.27259827507804285,0.8542053272711705,0.009645271656359275
297,8930,35,99,244633,0,10,11,3,0.2795940834179554,0.8761271708788887,0.009892802466577946
298,8930,32,93,244642,0,3,9,2,0.28668817184524725,0.8983569818574704,0.010143810694769688
299,8930,30,98,244648,0,11,6,8,0.29386290333830895,0.9208394933942474,0.010397672294929132
300,8930,34,99,244651,0,4,3,1,0.301100440384165,0.9435188104231463,0.010653756127118679
301,8930,32,100,244658,0,8,7,5,0.3083827893253423,0.9663385485886329,0.010911425526581848
302,8930,23,105,244665,0,12,7,9,0.3156918450949357,0.9892419744260973,0.011170039886592107
303,8927,23,101,244672,3,3,7,2,0.32300943622866013,1.0121721464101978,0.011428956251102233
304,8926,19,99,244684,1,10,12,6,0.33031737004196987,1.0350720565204512,0.011683604531068516
305,8926,19,97,244689,0,3,5,2,0.3375974778599424,1.0578847719721678,0.011939770457510393
306,8926,20,93,244700,0,7,11,6,0.3448316601874635,1.0805535767603118,0.01219562093656585
